,name,latitude,longitude,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,Y,X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
4910,"188C TRESCO WEST ROAD, TRESCO",-35.5018654,143.66625,Lake Boga Primary School,5.1767,Sunbury Railway Station (Sunbury),249.3163,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4911,"391 CUMNOCK ROAD, TRESCO",-35.499455,143.642962,Lake Boga Primary School,4.0011,Sunbury Railway Station (Sunbury),250.3652,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4912,"308 BAEL BAEL ROAD, TRESCO",-35.5103676,143.6659785,Lake Boga Primary School,5.9459,Sunbury Railway Station (Sunbury),248.4517,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4913,"35 STATION ST, LAKE BOGA",-35.460184,143.629828,Lake Boga Primary School,0.5213,Sunbury Railway Station (Sunbury),254.8474,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4914,"244-246 MURRAY VALLEY HIGHWAY, LAKE BOGA",-35.46801001,143.64903001,Lake Boga Primary School,1.5876,Sunbury Railway Station (Sunbury),253.3844,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4915,"10B DALLAS STREET, LAKE BOGA",-35.4659398002,143.6233463002,Lake Boga Primary School,0.8076,Sunbury Railway Station (Sunbury),254.4819,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4916,"10 DALLAS STREET, LAKE BOGA",-35.46608001,143.62392001,Lake Boga Primary School,0.76,Sunbury Railway Station (Sunbury),254.4476,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4917,"39 STATION ST, LAKE BOGA",-35.459887,143.629565,Lake Boga Primary School,0.5611,Sunbury Railway Station (Sunbury),254.887,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4918,"8 BOGA STREET, LAKE BOGA",-35.464302,143.627596,Lake Boga Primary School,0.4068,Sunbury Railway Station (Sunbury),254.5023,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4919,"38 HAYES ROAD, LAKE BOGA",-35.450638,143.66372,Lake Boga Primary School,3.2594,Sunbury Railway Station (Sunbury),254.6765,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4920,"4542 MURRAY VALLEY HIGHWAY, LAKE BOGA",-35.44334001,143.61834001,Lake Boga Primary School,2.659,Sunbury Railway Station (Sunbury),256.9726,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4921,"34 LALBERT ROAD, LAKE BOGA",-35.464981,143.627416,Lake Boga Primary School,0.4257,Sunbury Railway Station (Sunbury),254.4389,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4922,"8 TYRRELL STREET, LAKE BOGA",-35.463636,143.62871,Lake Boga Primary School,0.32,Sunbury Railway Station (Sunbury),254.532,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4923,"307 MURRAY VALLEY HIGHWAY, LAKE BOGA",-35.4668569,143.6493418,Lake Boga Primary School,1.5892,Sunbury Railway Station (Sunbury),253.4923,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4924,"49 MARRABOOR STREET, LAKE BOGA",-35.463625,143.626044,Lake Boga Primary School,0.5557,Sunbury Railway Station (Sunbury),254.6255,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4925,"102 LAKE BAKER ROAD, LAKE BOGA",-35.43578001,143.6227001,Lake Boga Primary School,3.2991,Sunbury Railway Station (Sunbury),257.598,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4926,"84 ANGUS ROAD, MYSTIC PARK VIA, LAKE BOGA",-35.5449001,143.68586001,Lake Boga Primary School,10.167,Sunbury Railway Station (Sunbury),244.2232,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4927,"571 LAKESIDE DRIVE, LAKE BOGA",-35.448768,143.664724,Lake Boga Primary School,3.4405,Sunbury Railway Station (Sunbury),254.8357,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4928,"13 MURRAY STREET, LAKE BOGA",-35.46288728,143.6290367,Lake Boga Primary School,0.329,Sunbury Railway Station (Sunbury),254.5975,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4929,"9 STATION STREET, LAKE BOGA",-35.462027,143.631461,Lake Boga Primary School,0.281,Sunbury Railway Station (Sunbury),254.602,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4930,"2/123 MURRAY VALLEY HIGHWAY, LAKE BOGA",-35.45912,143.632528,Lake Boga Primary School,0.5995,Sunbury Railway Station (Sunbury),254.8635,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4931,"UNIT 2/123 MURRAY VALLEY HWY, LAKE BOGA",-35.45912,143.632528,Lake Boga Primary School,0.5995,Sunbury Railway Station (Sunbury),254.8635,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4932,"17 MURRAY ST, LAKE BOGA",-35.462743,143.62868,Lake Boga Primary School,0.3649,Sunbury Railway Station (Sunbury),254.6246,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4933,"1 WYCOMBE COURT, LAKE BOGA",-35.4525875,143.62763829,Lake Boga Primary School,1.3826,Sunbury Railway Station (Sunbury),255.7025,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4934,"40 KERANG STREET, LAKE BOGA",-35.460201,143.628855,Lake Boga Primary School,0.5601,Sunbury Railway Station (Sunbury),254.8793,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4935,"1/35 STATION ST, LAKE BOGA",-35.460184,143.629828,Lake Boga Primary School,0.5213,Sunbury Railway Station (Sunbury),254.8474,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4936,"1121 LONG LAKE ROAD, LAKE BOGA",-35.4570578,143.6055741,Lake Boga Primary School,2.5433,Sunbury Railway Station (Sunbury),256.0127,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4937,"25 LONG LAKE ROAD, LAKE BOGA",-35.442218,143.6056321,Lake Boga Primary School,3.4464,Sunbury Railway Station (Sunbury),257.5296,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4938,"35 STATION STREET, LAKE BOGA",-35.460093,143.629981,Lake Boga Primary School,0.5255,Sunbury Railway Station (Sunbury),254.8515,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4939,"5 WYCOMBE COURT, LAKE BOGA",-35.452458,143.627004,Lake Boga Primary School,1.414,Sunbury Railway Station (Sunbury),255.7377,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4940,"355 LAKESIDE DRIVE, LAKE BOGA",-35.4330032,143.6508855,Lake Boga Primary School,3.8907,Sunbury Railway Station (Sunbury),256.9252,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4941,"39 STATION STREET, LAKE BOGA",-35.458967,143.629216,Lake Boga Primary School,0.6673,Sunbury Railway Station (Sunbury),254.9935,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4942,"10 JACARANDA CRESCENT, LAKE BOGA",-35.451951,143.627044,Lake Boga Primary School,1.4662,Sunbury Railway Station (Sunbury),255.7884,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4943,"319 MURRAY VALLEY HIGHWAY, LAKE BOGA",-35.4596077002,143.6324747002,Lake Boga Primary School,0.5451,Sunbury Railway Station (Sunbury),254.8153,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4944,"391 LAKESIDE DRIVE, LAKE BOGA",-35.434213,143.654639,Lake Boga Primary School,3.9367,Sunbury Railway Station (Sunbury),256.6744,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4945,"236 MURRAY VALLEY HIGHWAY, LAKE BOGA",-35.4674501,143.6476078,Lake Boga Primary School,1.4476,Sunbury Railway Station (Sunbury),253.4905,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4946,"349 LAKESIDE DRIVE, LAKE BOGA",-35.461803436279,143.634460449219,Lake Boga Primary School,0.3705,Sunbury Railway Station (Sunbury),254.5215,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4947,"5 BOGA STREET, LAKE BOGA",-35.464724,143.627254,Lake Boga Primary School,0.4378,Sunbury Railway Station (Sunbury),254.4708,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4948,"515 LAKESIDE DRIVE, LAKE BOGA",-35.4377312002,143.6583869002,Lake Boga Primary School,3.8125,Sunbury Railway Station (Sunbury),256.1861,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4949,"45 MARRABOOR STREET, LAKE BOGA",-35.46318606,143.62678186,Lake Boga Primary School,0.502,Sunbury Railway Station (Sunbury),254.6449,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4950,"2 LALBERT ROAD, LAKE BOGA",-35.46249,143.632036,Lake Boga Primary School,0.2241,Sunbury Railway Station (Sunbury),254.5346,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4951,"13 STATION STREET, LAKE BOGA",-35.461732,143.6312,Lake Boga Primary School,0.3182,Sunbury Railway Station (Sunbury),254.6412,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4952,"42 KERANG STREET, LAKE BOGA",-35.4601828,143.6286011,Lake Boga Primary School,0.5741,Sunbury Railway Station (Sunbury),254.89,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4953,"UNIT 1/35 STATION STREET, LAKE BOGA",-35.460093,143.629981,Lake Boga Primary School,0.5255,Sunbury Railway Station (Sunbury),254.8515,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4954,"14 JACARANDA CRESCENT, LAKE BOGA",-35.4517866,143.6273887,Lake Boga Primary School,1.4742,Sunbury Railway Station (Sunbury),255.7934,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4955,"UNIT 2/123 MURRAY VALLEY HIGHWAY, LAKE BOGA",-35.45912,143.632528,Lake Boga Primary School,0.5995,Sunbury Railway Station (Sunbury),254.8635,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4956,"17 MURRAY STREET, LAKE BOGA",-35.462686,143.628619,Lake Boga Primary School,0.3729,Sunbury Railway Station (Sunbury),254.6326,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4957,"58 MARRABOOR STREET, LAKE BOGA",-35.4636448,143.6251377,Lake Boga Primary School,0.6365,Sunbury Railway Station (Sunbury),254.6549,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4958,"1 WYCOMBE CT, LAKE BOGA",-35.4525875,143.62763829,Lake Boga Primary School,1.3826,Sunbury Railway Station (Sunbury),255.7025,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4959,"1/35 STATION STREET, LAKE BOGA",-35.460093,143.629981,Lake Boga Primary School,0.5255,Sunbury Railway Station (Sunbury),254.8515,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4960,"5 TYRRELL STREET, LAKE BOGA",-35.464157,143.628216,Lake Boga Primary School,0.352,Sunbury Railway Station (Sunbury),254.4956,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4961,"5 TYRRELL ST, LAKE BOGA",-35.464157,143.628216,Lake Boga Primary School,0.352,Sunbury Railway Station (Sunbury),254.4956,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4962,"15 STATION STREET, LAKE BOGA",-35.461585,143.63107,Lake Boga Primary School,0.337,Sunbury Railway Station (Sunbury),254.6608,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4963,"188C TRESCO WEST ROAD, TRESCO WEST",-35.49507,143.64987,Lake Boga Primary School,3.7558,Sunbury Railway Station (Sunbury),250.576,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4964,"188 TRESCO WEST ROAD, TRESCO WEST",-35.4961682,143.6498482,Lake Boga Primary School,3.8653,Sunbury Railway Station (Sunbury),250.464,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4965,"101 GEORGE ROAD, TRESCO WEST",-35.48318001,143.62779001,Lake Boga Primary School,2.1075,Sunbury Railway Station (Sunbury),252.5609,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4966,"24 VAINS ROAD, FISH POINT",-35.42840271,143.70477001,Lake Boga Primary School,7.721,Sunbury Railway Station (Sunbury),255.6306,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4967,"168 VAINS ROAD, FISH POINT",-35.4191487,143.7156672,Lake Boga Primary School,9.1071,Sunbury Railway Station (Sunbury),256.2445,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4968,"171 VAINS ROAD, FISH POINT",-35.4184757,143.7149425,Lake Boga Primary School,9.0941,Sunbury Railway Station (Sunbury),256.3375,-35.46451,143.63207,Lake Boga Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4969,"3921 DONALD-SWAN HILL ROAD, GOSCHEN",-35.5061658,143.4500284,Son Centre Christian College,16.7426,Sunbury Railway Station (Sunbury),256.8868,-35.37756,143.5465,Son Centre Christian College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4970,"94 WOODGATE ROAD, MURRAYDALE",-35.28167001,143.56619001,Swan Hill North Primary School,5.854,Sunbury Railway Station (Sunbury),275.3732,-35.33179,143.54607,Swan Hill North Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4971,"124 MATHIESON ROAD, MURRAYDALE",-35.2656285,143.5647786,Swan Hill North Primary School,7.535,Sunbury Railway Station (Sunbury),277.0732,-35.33179,143.54607,Swan Hill North Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4972,"5 HOARE STREET, SWAN HILL",-35.3518947002,143.5446275002,Swan Hill Specialist School,0.2975,Sunbury Railway Station (Sunbury),268.9142,-35.34924,143.54509,Swan Hill Specialist School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4973,"171 STRADBROKE AVE, SWAN HILL",-35.345362,143.550721,Swan Hill Specialist School,0.6687,Sunbury Railway Station (Sunbury),269.368,-35.34924,143.54509,Swan Hill Specialist School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4974,"2/64 STRADBROKE AVENUE, SWAN HILL",-35.332283,143.552151,Swan Hill College,0.3331,Sunbury Railway Station (Sunbury),270.6573,-35.33523,143.55285,Swan Hill College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4975,"4 HOARE STREET, SWAN HILL",-35.35166001,143.54459001,Swan Hill Specialist School,0.2723,Sunbury Railway Station (Sunbury),268.9396,-35.34924,143.54509,Swan Hill Specialist School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4976,"4 HOARE ST, SWAN HILL",-35.35166001,143.54459001,Swan Hill Specialist School,0.2723,Sunbury Railway Station (Sunbury),268.9396,-35.34924,143.54509,Swan Hill Specialist School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4977,"166 MURLONG ST, SWAN HILL",-35.34301001,143.54338001,Swan Hill Primary School,0.4329,Sunbury Railway Station (Sunbury),269.8667,-35.34691,143.54325,Swan Hill Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4978,"6 STORER COURT, SWAN HILL",-35.35043,143.548067,Swan Hill Specialist School,0.3011,Sunbury Railway Station (Sunbury),268.9427,-35.34924,143.54509,Swan Hill Specialist School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4979,"16A BEVERIDGE STREET, SWAN HILL",-35.335547,143.556618,Swan Hill College,0.3444,Sunbury Railway Station (Sunbury),270.1672,-35.33523,143.55285,Swan Hill College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4980,"223 CAMPBELL STREET, SWAN HILL",-35.34096134,143.56035616,St Mary MacKillop College,0.3403,Sunbury Railway Station (Sunbury),269.4822,-35.34192,143.5568,St Mary MacKillop College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4981,"UNIT 5/8 GRAY STREET, SWAN HILL",-35.348656,143.562973,St Mary MacKillop College,0.9346,Sunbury Railway Station (Sunbury),268.6024,-35.34192,143.5568,St Mary MacKillop College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4982,"SHOP 1/27 MCCRAE STREET, SWAN HILL",-35.3411282,143.559081,St Mary MacKillop College,0.2252,Sunbury Railway Station (Sunbury),269.5094,-35.34192,143.5568,St Mary MacKillop College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4983,"SHOP 12/128 – 132 CAMPBELL STREET, SWAN HILL",25.71418001,-100.28347001,Youth2Industry College,10228.9343,Pakenham Railway Station (Pakenham),13782.0938,37.83731,144.96665,Youth2Industry College,19880,-38.0806,145.4864,Pakenham Railway Station (Pakenham),,,,
4984,"12 LONG STREET, SWAN HILL",-35.350703,143.560027,St Mary MacKillop College,1.0176,Sunbury Railway Station (Sunbury),268.4954,-35.34192,143.5568,St Mary MacKillop College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4985,"3/90 BEVERIDGE STREET, SWAN HILL",-35.33706,143.556922,Swan Hill College,0.4222,Sunbury Railway Station (Sunbury),270.0016,-35.33523,143.55285,Swan Hill College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4986,"81 KARINIE STREET, SWAN HILL",-35.3272168002,143.5524378002,Swan Hill North Primary School,0.7698,Sunbury Railway Station (Sunbury),271.1665,-35.33179,143.54607,Swan Hill North Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4987,"UNIT 4/22 PRITCHARD STREET, SWAN HILL",-35.337651,143.551106,Swan Hill College,0.3119,Sunbury Railway Station (Sunbury),270.144,-35.33523,143.55285,Swan Hill College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
4988,"3 LOCK DRIVE, SWAN HILL",-35.344703,143.541836,Swan Hill Primary School,0.2765,Sunbury Railway Station (Sunbury),269.748,-35.34691,143.54325,Swan Hill Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
