,name,latitude,longitude,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
10509,"3/82 MADDEN GROVE, BURNLEY",-37.828398,145.0113,Melbourne Girls College,0.7059,Burnley Railway Station (Burnley),0.3376,-37.82251,145.01433,Melbourne Girls College,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10510,"2/50 GIBDON STREET, BURNLEY",-37.8298001,145.01013001,Melbourne Girls College,0.8896,Burnley Railway Station (Burnley),0.3305,-37.82251,145.01433,Melbourne Girls College,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10511,"44A PARKVILLE STREET, BURNLEY",-37.8290414002,145.0116352002,Melbourne Girls College,0.7628,Burnley Railway Station (Burnley),0.3896,-37.82251,145.01433,Melbourne Girls College,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10512,"2/20 ADAM STREET, BURNLEY",-37.8289897002,145.0078532002,Richmond Primary School,0.7759,Burnley Railway Station (Burnley),0.1558,-37.82957,144.99907,Richmond Primary School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10513,"26A LOYOLA GROVE, BURNLEY",-37.8289001,145.01233001,Melbourne Girls College,0.7308,Burnley Railway Station (Burnley),0.4407,-37.82251,145.01433,Melbourne Girls College,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10514,"419 BURNLEY STREET, BURNLEY",-37.828428,145.007202,Richmond Primary School,0.727,Burnley Railway Station (Burnley),0.0984,-37.82957,144.99907,Richmond Primary School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10515,"103/10 WADUMBUK LANE, BURNLEY",-37.82825001,145.01276001,Melbourne Girls College,0.6519,Burnley Railway Station (Burnley),0.46,-37.82251,145.01433,Melbourne Girls College,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10516,"15 ST LOUIS PLACE, BURNLEY",-37.8295567,145.0084826,Richmond Primary School,0.8286,Burnley Railway Station (Burnley),0.2307,-37.82957,144.99907,Richmond Primary School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10517,"34 PARKVILLE STREET, BURNLEY",-37.829167,145.011577,Melbourne Girls College,0.7776,Burnley Railway Station (Burnley),0.3909,-37.82251,145.01433,Melbourne Girls College,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10518,"2/44 ADAM STREET, BURNLEY NORTH",-37.829405,145.007572,Richmond Primary School,0.7487,Burnley Railway Station (Burnley),0.2004,-37.82957,144.99907,Richmond Primary School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10519,"7/7 ADAM STREET, BURNLEY NORTH",-37.8284924,145.0079788,Richmond Primary School,0.7934,Burnley Railway Station (Burnley),0.1045,-37.82957,144.99907,Richmond Primary School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10520,"54 PARKVILLE STREET, BURNLEY NORTH",-37.828381,145.011883,Melbourne Girls College,0.6863,Burnley Railway Station (Burnley),0.3869,-37.82251,145.01433,Melbourne Girls College,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10521,"14/205 BARKLY AVE, BURNLEY NORTH",-37.830442,145.00918,Richmond Primary School,0.8953,Burnley Railway Station (Burnley),0.3447,-37.82957,144.99907,Richmond Primary School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10522,"6/46 ADAM STREET, BURNLEY NORTH",-37.829477,145.007547,Richmond Primary School,0.7463,Burnley Railway Station (Burnley),0.2084,-37.82957,144.99907,Richmond Primary School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10523,"16 GORDON STREET, CREMORNE",-37.83111001,144.99575001,Richmond Primary School,0.3386,East Richmond Railway Station (Richmond),0.5361,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10524,"29 WHITE STREET, CREMORNE",-37.826749,144.994407,Richmond Primary School,0.5163,East Richmond Railway Station (Richmond),0.2402,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10525,"5/100 DOVER ST, CREMORNE",-37.8305976002,144.9913055002,Melbourne Girls Grammar,0.5854,East Richmond Railway Station (Richmond),0.6909,-37.83169,144.9848,Melbourne Girls Grammar,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10526,"288 MILITARY ROAD, CREMORNE",-33.830108,151.226221,Walwa Primary School,397.5032,Lilydale Railway Station (Lilydale),686.8247,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10527,"12/39 GRASMERE ROAD, CREMORNE",-33.82635145,151.22027226,Walwa Primary School,397.321,Lilydale Railway Station (Lilydale),686.6831,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10528,"5/78 SPOFFORTH STREET, CREMORNE",-33.832097,151.229201,Walwa Primary School,397.5876,Lilydale Railway Station (Lilydale),686.888,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10529,"3/163 CREMORNE STREET, CREMORNE",-37.8304992002,144.9902325002,Melbourne Girls Grammar,0.4962,Richmond Railway Station (Richmond),0.7103,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10530,"20 WHITE STREET, CREMORNE",-37.8264001,144.99419001,Richmond Primary School,0.5553,East Richmond Railway Station (Richmond),0.2562,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10531,"16/57 MILSON ROAD, CREMORNE",-33.8383185002,151.2259185002,Walwa Primary School,396.9267,Lilydale Railway Station (Lilydale),686.206,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10532,"508/154 CREMORNE STREET, CREMORNE",-37.82992001,144.99013001,Melbourne Girls Grammar,0.5087,Richmond Railway Station (Richmond),0.646,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10533,"29 GREEN STREET, CREMORNE",-37.8271984,144.9950025,Richmond Primary School,0.4444,East Richmond Railway Station (Richmond),0.2048,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10534,"1010/154 CREMORNE STREET, CREMORNE",-37.8304766002,144.9902033002,Melbourne Girls Grammar,0.4944,Richmond Railway Station (Richmond),0.7078,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10535,"6/40-48 GERARD ST, CREMORNE",-33.82745001,151.22759001,Walwa Primary School,397.7833,Lilydale Railway Station (Lilydale),687.1138,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10536,"302/154 CREMORNE STREET, CREMORNE",-37.82978001,144.98974001,Melbourne Girls Grammar,0.4838,Richmond Railway Station (Richmond),0.6317,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10537,"18/211 MILITARY ROAD, CREMORNE",-33.8309213002,151.2250139002,Walwa Primary School,397.3596,Lilydale Railway Station (Lilydale),686.6811,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10538,"207/2 LANGLEY AVENUE, CREMORNE",-33.8276334,151.2303279,Walwa Primary School,397.9719,Lilydale Railway Station (Lilydale),687.2916,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10539,"63 DOVER STREET, CREMORNE",-37.8277117002,144.9918321002,Richmond Primary School,0.6698,Richmond Railway Station (Richmond),0.4258,-37.82957,144.99907,Richmond Primary School,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10540,"16/211 MILITARY ROAD, CREMORNE",-33.83141001,151.22463001,Walwa Primary School,397.2984,Lilydale Railway Station (Lilydale),686.6188,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10541,"2/201 DOVER STREET, CREMORNE",-37.83189001,144.99124001,Melbourne Girls Grammar,0.5674,South Yarra Railway Station (South Yarra),0.7286,-37.83169,144.9848,Melbourne Girls Grammar,19959,-37.8384,144.9923,South Yarra Railway Station (South Yarra),,,,
10542,"711/154 CREMORNE STREET, CREMORNE",-37.82981001,144.99014001,Melbourne Girls Grammar,0.5143,Richmond Railway Station (Richmond),0.6338,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10543,"1002/154 CREMORNE ST, CREMORNE",-37.83002001,144.99011001,Melbourne Girls Grammar,0.5029,Richmond Railway Station (Richmond),0.6571,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10544,"4/201 DOVER ST, CREMORNE",-37.83189001,144.99124001,Melbourne Girls Grammar,0.5674,South Yarra Railway Station (South Yarra),0.7286,-37.83169,144.9848,Melbourne Girls Grammar,19959,-37.8384,144.9923,South Yarra Railway Station (South Yarra),,,,
10545,"219/140-162 SWAN STREET, CREMORNE",-37.82575001,144.99479001,Ignatius Learning Centre,0.5359,East Richmond Railway Station (Richmond),0.2158,-37.82191,144.99848,Ignatius Learning Centre,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10546,"5 BLANCHE ST, CREMORNE",-37.8268555002,144.9890293002,Melbourne Girls Grammar,0.6531,Richmond Railway Station (Richmond),0.3227,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10547,"511/163 CREMORNE STREET, CREMORNE",-37.83014001,144.99068001,Melbourne Girls Grammar,0.5455,Richmond Railway Station (Richmond),0.6717,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10548,"512/154 CREMORNE STREET, CREMORNE",-37.82981001,144.99014001,Melbourne Girls Grammar,0.5143,Richmond Railway Station (Richmond),0.6338,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10549,"504/154 CREMORNE STREET, CREMORNE",-37.82981001,144.99014001,Melbourne Girls Grammar,0.5143,Richmond Railway Station (Richmond),0.6338,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10550,"407/154 CREMORNE STREET, CREMORNE",-37.82981001,144.99014001,Melbourne Girls Grammar,0.5143,Richmond Railway Station (Richmond),0.6338,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10551,"32 JESSIE STREET, CREMORNE",-37.8260109,144.9902474,Melbourne Indigenous Transition School,0.7235,Richmond Railway Station (Richmond),0.2121,-37.81954,144.98926,Melbourne Indigenous Transition School,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10552,"815/154 CREMORNE STREET, CREMORNE",-37.83045001,144.98987001,Melbourne Girls Grammar,0.4671,Richmond Railway Station (Richmond),0.7054,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10553,"G03A 163 CREMORNE STREET, CREMORNE",-37.83014001,144.99068001,Melbourne Girls Grammar,0.5455,Richmond Railway Station (Richmond),0.6717,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10554,"5 KELSO STREET, CREMORNE",-37.82789001,144.98895001,Melbourne Girls Grammar,0.558,Richmond Railway Station (Richmond),0.4348,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10555,"44A EDUCATION LANE, CREMORNE",-33.833076,151.227339,Walwa Primary School,397.3848,Lilydale Railway Station (Lilydale),686.6867,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10556,"UNIT 508/154 CREMORNE STREET, CREMORNE",-37.82992001,144.99013001,Melbourne Girls Grammar,0.5087,Richmond Railway Station (Richmond),0.646,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10557,"37 STEPHENSON STREET, CREMORNE",-37.828431,144.993725,Richmond Primary School,0.4872,East Richmond Railway Station (Richmond),0.373,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10558,"38 WELLINGTON STREET, CREMORNE",-37.826116,144.989516,Melbourne Indigenous Transition School,0.7302,Richmond Railway Station (Richmond),0.2317,-37.81954,144.98926,Melbourne Indigenous Transition School,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10559,"44/81B GERARD ST, CREMORNE",-33.82731001,151.22926001,Walwa Primary School,397.9154,Lilydale Railway Station (Lilydale),687.2406,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10560,"22 GREEN STREET, CREMORNE",-37.82699919,144.99479829,Richmond Primary School,0.4721,East Richmond Railway Station (Richmond),0.2133,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10561,"104/1-3 RAILWAY PLACE, CREMORNE",-37.82602001,144.99542001,Richmond Primary School,0.5084,East Richmond Railway Station (Richmond),0.1538,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10562,"606/163 CREMORNE STREET, CREMORNE",-37.83014001,144.99068001,Melbourne Girls Grammar,0.5455,Richmond Railway Station (Richmond),0.6717,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10563,"26 CHESTNUT ST, CREMORNE",-37.82737001,144.99546001,Richmond Primary School,0.4008,East Richmond Railway Station (Richmond),0.1801,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10564,"47 BALMAIN ST, CREMORNE",-37.8301818002,144.9937501002,Richmond Primary School,0.4732,East Richmond Railway Station (Richmond),0.513,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10565,"33 WELLINGTON STREET, CREMORNE",-37.82598001,144.99002001,Melbourne Indigenous Transition School,0.7179,Richmond Railway Station (Richmond),0.2093,-37.81954,144.98926,Melbourne Indigenous Transition School,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10566,"916/154 CREMORNE STREET, CREMORNE",-37.82992001,144.99013001,Melbourne Girls Grammar,0.5087,Richmond Railway Station (Richmond),0.646,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10567,"1002/154 CREMORNE STREET, CREMORNE",-37.83002001,144.99011001,Melbourne Girls Grammar,0.5029,Richmond Railway Station (Richmond),0.6571,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10568,"9/68 RANGERS ROAD, CREMORNE",-33.8332562,151.2288183,Walwa Primary School,397.4813,Lilydale Railway Station (Lilydale),686.7769,-35.96423,147.73215,Walwa Primary School,19876,-37.7555,145.3477,Lilydale Railway Station (Lilydale),,,,
10569,"1/58 WELLINGTON STREET, CREMORNE",-37.82674001,144.98943001,Melbourne Girls Grammar,0.6841,Richmond Railway Station (Richmond),0.3008,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10570,"25 DOVER STREET, CREMORNE",-37.8262001,144.99223001,Richmond Primary School,0.7089,Richmond Railway Station (Richmond),0.2937,-37.82957,144.99907,Richmond Primary School,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10571,"5 HUCKERBY ST, CREMORNE",-37.82529001,144.98942001,Melbourne Indigenous Transition School,0.6384,Richmond Railway Station (Richmond),0.1489,-37.81954,144.98926,Melbourne Indigenous Transition School,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10572,"G02, 163 CREMORNE STREET, CREMORNE",-37.83014001,144.99068001,Melbourne Girls Grammar,0.5455,Richmond Railway Station (Richmond),0.6717,-37.83169,144.9848,Melbourne Girls Grammar,19908,-37.8241,144.9902,Richmond Railway Station (Richmond),,,,
10573,"4/81 ABINGER STREET, RICHMOND",-37.820381,145.004693,Richmond High School,0.3695,Burnley Railway Station (Burnley),0.8411,-37.81741,145.0028,Richmond High School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10574,"4/342-344 BURNLEY STREET, RICHMOND",-37.8247001,145.00716001,Melbourne Girls College,0.6764,Burnley Railway Station (Burnley),0.3242,-37.82251,145.01433,Melbourne Girls College,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10575,"13 KENT STREET, RICHMOND",-37.814477,145.000965,Lynall Hall Community School,0.2499,West Richmond Railway Station (Richmond),0.8435,-37.81648,145.00226,Lynall Hall Community School,19978,-37.8149,144.9914,West Richmond Railway Station (Richmond),,,,
10576,"54A EDINBURGH STREET, RICHMOND",-37.8260413002,145.0055291002,Richmond Primary School,0.6905,Burnley Railway Station (Burnley),0.2513,-37.82957,144.99907,Richmond Primary School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10577,"14 LESNEY STREET, RICHMOND",-37.826876,144.998698,Richmond Primary School,0.3008,East Richmond Railway Station (Richmond),0.1503,-37.82957,144.99907,Richmond Primary School,19907,-37.8264,144.9971,East Richmond Railway Station (Richmond),,,,
10578,"42 HUNTER STREET, RICHMOND",-37.82069,145.005172,Richmond High School,0.4197,Burnley Railway Station (Burnley),0.7962,-37.81741,145.0028,Richmond High School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10579,"3/34 LESLIE STREET, RICHMOND",-37.81322479,145.00686646,Yarra Primary School,0.1661,North Richmond Railway Station (Richmond),1.3033,-37.81464,145.00748,Yarra Primary School,19977,-37.8104,144.9925,North Richmond Railway Station (Richmond),,,,
10580,"5/26 UNION STREET, RICHMOND",-37.8193793,144.9931612,Melbourne Indigenous Transition School,0.344,West Richmond Railway Station (Richmond),0.5208,-37.81954,144.98926,Melbourne Indigenous Transition School,19978,-37.8149,144.9914,West Richmond Railway Station (Richmond),,,,
10581,"101/229 BRIDGE ROAD, RICHMOND",-37.8183511,144.9972588,Ignatius Learning Centre,0.4094,West Richmond Railway Station (Richmond),0.6425,-37.82191,144.99848,Ignatius Learning Centre,19978,-37.8149,144.9914,West Richmond Railway Station (Richmond),,,,
10582,"15/23 DAVISON STREET, RICHMOND",-37.812704,145.008452,Yarra Primary School,0.2313,North Richmond Railway Station (Richmond),1.4278,-37.81464,145.00748,Yarra Primary School,19977,-37.8104,144.9925,North Richmond Railway Station (Richmond),,,,
10583,"173 LORD STREET, RICHMOND",-37.8258176002,145.0041148002,Richmond Primary School,0.6089,Burnley Railway Station (Burnley),0.3651,-37.82957,144.99907,Richmond Primary School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10584,"106/20 BURNLEY STREET, RICHMOND",-37.812662,145.0093524,Yarra Primary School,0.2746,North Richmond Railway Station (Richmond),1.5051,-37.81464,145.00748,Yarra Primary School,19977,-37.8104,144.9925,North Richmond Railway Station (Richmond),,,,
10585,"609/71-77 ABINGER STREET, RICHMOND",-37.82025001,145.00402001,Richmond High School,0.333,Burnley Railway Station (Burnley),0.8746,-37.81741,145.0028,Richmond High School,19906,-37.8276,145.0076,Burnley Railway Station (Burnley),,,,
10586,"104/33 JUDD STREET, RICHMOND",-37.8178001,144.99534001,Richmond West Primary School,0.4642,West Richmond Railway Station (Richmond),0.4733,-37.81363,144.99574,Richmond West Primary School,19978,-37.8149,144.9914,West Richmond Railway Station (Richmond),,,,
